tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
cromwell	This study		0.8	99.7	-25.4	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.7429999999999997e-09	3.0	273.0	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	947	pmagpy-4.2.17	NA92-40e	u	2019-01-07T13:40:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.1	298.2	-80.0	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.125e-07	3.0	273.0	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	948	pmagpy-4.2.17	NA92-40e	u	2019-01-07T15:44:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.2	306.1	-80.3	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.13e-07	3.0	273.0	NA92-40e_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	949	pmagpy-4.2.17	NA92-40e	u	2019-01-07T18:16:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.6	327.4	-26.1	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.917e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	950	pmagpy-4.2.17	NA92-57Ba	u	2019-01-04T09:40:00Z	0	0.0	0.0	0.0	0	273.0
cromwell	This study		0.4	328.6	-26.4	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.778e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	951	pmagpy-4.2.17	NA92-57Ba	u	2019-01-04T12:18:00Z	0	0.0	0.0	0.0	1	373.0
cromwell	This study		0.5	329.3	-27.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.823999999999999e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	952	pmagpy-4.2.17	NA92-57Ba	u	2019-01-04T14:46:00Z	0	3e-05	0.0	-90.0	2	373.0
cromwell	This study		0.5	331.5	-29.4	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.359999999999999e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	953	pmagpy-4.2.17	NA92-57Ba	u	2019-01-04T17:22:00Z	0	3e-05	0.0	-90.0	3	473.0
cromwell	This study		0.5	331.4	-26.5	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.099e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	954	pmagpy-4.2.17	NA92-57Ba	u	2019-01-05T10:12:00Z	0	0.0	0.0	0.0	4	473.0
cromwell	This study		0.5	331.6	-26.9	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.025e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	955	pmagpy-4.2.17	NA92-57Ba	u	2019-01-05T12:35:00Z	0	0.0	0.0	0.0	5	573.0
cromwell	This study		0.4	331.4	-27.8	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.089e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	956	pmagpy-4.2.17	NA92-57Ba	u	2019-01-05T14:48:00Z	0	3e-05	0.0	-90.0	6	373.0
cromwell	This study		0.4	332.3	-33.4	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.412e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	957	pmagpy-4.2.17	NA92-57Ba	u	2019-01-05T16:54:00Z	0	3e-05	0.0	-90.0	7	573.0
cromwell	This study		0.4	331.3	-35.9	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.067e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	958	pmagpy-4.2.17	NA92-57Ba	u	2019-01-05T19:20:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		0.5	330.4	-27.1	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.455e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	959	pmagpy-4.2.17	NA92-57Ba	u	2019-01-06T09:56:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.5	331.5	-27.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.06e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	960	pmagpy-4.2.17	NA92-57Ba	u	2019-01-06T12:05:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.4	331.2	-35.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.482e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	961	pmagpy-4.2.17	NA92-57Ba	u	2019-01-06T14:16:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.4	332.0	-38.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.627e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	962	pmagpy-4.2.17	NA92-57Ba	u	2019-01-06T16:29:00Z	0	3e-05	0.0	-90.0	12	673.0
cromwell	This study		0.4	331.8	-38.9	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.385e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	963	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T09:33:00Z	0	3e-05	0.0	-90.0	13	703.0
cromwell	This study		0.5	330.9	-27.4	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.622e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	964	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T11:44:00Z	0	0.0	0.0	0.0	14	703.0
cromwell	This study		0.5	332.0	-26.9	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.0799999999999995e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	965	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T13:57:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.4	332.9	-39.8	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.775e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	966	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T16:25:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.4	332.4	-42.8	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.653e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	967	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T18:34:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.4	333.8	-48.1	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.195e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	968	pmagpy-4.2.17	NA92-57Ba	u	2019-01-07T21:01:00Z	0	3e-05	0.0	-90.0	18	763.0
cromwell	This study		1.2	334.0	-27.4	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.166e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	969	pmagpy-4.2.17	NA92-57Ba	u	2019-01-08T07:57:00Z	0	0.0	0.0	0.0	19	763.0
cromwell	This study		0.5	334.4	-27.5	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.537e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	970	pmagpy-4.2.17	NA92-57Ba	u	2019-01-08T10:20:00Z	0	0.0	0.0	0.0	20	783.0
cromwell	This study		0.3	335.8	-49.7	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.45e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	971	pmagpy-4.2.17	NA92-57Ba	u	2019-01-08T12:26:00Z	0	3e-05	0.0	-90.0	21	733.0
cromwell	This study		0.3	333.2	-54.6	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.84e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	972	pmagpy-4.2.17	NA92-57Ba	u	2019-01-08T14:48:00Z	0	3e-05	0.0	-90.0	22	783.0
cromwell	This study		0.6	340.0	-60.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.712e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI23	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	973	pmagpy-4.2.17	NA92-57Ba	u	2019-01-08T17:12:00Z	0	3e-05	0.0	-90.0	23	803.0
cromwell	This study		0.9	333.7	-29.5	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.0399999999999997e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI24	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	974	pmagpy-4.2.17	NA92-57Ba	u	2019-01-09T10:12:00Z	0	0.0	0.0	0.0	24	803.0
cromwell	This study		0.4	337.7	-29.8	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.659e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI25	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	975	pmagpy-4.2.17	NA92-57Ba	u	2019-01-09T13:11:00Z	0	0.0	0.0	0.0	25	818.0
cromwell	This study		0.3	335.0	-62.9	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.2229999999999997e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI26	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	976	pmagpy-4.2.17	NA92-57Ba	u	2019-01-09T15:17:00Z	0	3e-05	0.0	-90.0	26	783.0
cromwell	This study		0.2	335.8	-65.7	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.595e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI27	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	977	pmagpy-4.2.17	NA92-57Ba	u	2019-01-09T17:22:00Z	0	3e-05	0.0	-90.0	27	818.0
cromwell	This study		0.2	342.3	-72.6	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.608e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI28	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	978	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T07:25:00Z	0	3e-05	0.0	-90.0	28	833.0
cromwell	This study		0.7	336.7	-31.5	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.1789999999999999e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI29	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	979	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T09:32:00Z	0	0.0	0.0	0.0	29	833.0
cromwell	This study		0.5	334.6	-32.8	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.238e-08	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI30	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	980	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T12:16:00Z	0	0.0	0.0	0.0	30	843.0
cromwell	This study		0.2	340.1	-76.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.052e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI31	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	981	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T14:22:00Z	0	3e-05	0.0	-90.0	31	818.0
cromwell	This study		0.2	340.4	-79.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.541e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI32	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	982	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T16:44:00Z	0	3e-05	0.0	-90.0	32	843.0
cromwell	This study		0.2	340.0	-80.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.6840000000000004e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI33	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	983	pmagpy-4.2.17	NA92-57Ba	u	2019-01-10T19:03:00Z	0	3e-05	0.0	-90.0	33	853.0
cromwell	This study		0.5	332.3	-35.3	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.1770000000000006e-08	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI34	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	984	pmagpy-4.2.17	NA92-57Ba	u	2019-01-11T10:08:00Z	0	0.0	0.0	0.0	34	853.0
cromwell	This study		0.5	331.9	-36.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.6830000000000003e-08	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI35	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	985	pmagpy-4.2.17	NA92-57Ba	u	2019-01-11T12:38:00Z	0	0.0	0.0	0.0	35	873.0
cromwell	This study		0.2	348.8	-84.7	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.3359999999999997e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI36	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	986	pmagpy-4.2.17	NA92-57Ba	u	2019-01-11T14:37:00Z	0	3e-05	0.0	-90.0	36	843.0
cromwell	This study		0.1	12.9	-85.1	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.8719999999999997e-07	3.0	273.0	NA92-57Ba_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI37	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	987	pmagpy-4.2.17	NA92-57Ba	u	2019-01-11T17:31:00Z	0	3e-05	0.0	-90.0	37	873.0
cromwell	This study		0.6	25.6	20.2	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.137999999999999e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	988	pmagpy-4.2.17	NA92-57Bb	u	2019-01-04T09:41:00Z	0	0.0	0.0	0.0	0	273.0
cromwell	This study	average of multiple measurements	0.5	28.0	20.7	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.918000000000001e-07	2.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	989	pmagpy-4.2.17	NA92-57Bb	u	2019-01-04T12:19:00Z	0	0.0	0.0	0.0	1	373.0
cromwell	This study		0.5	28.6	19.7	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.84e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	990	pmagpy-4.2.17	NA92-57Bb	u	2019-01-04T14:46:00Z	0	3e-05	0.0	-90.0	2	373.0
cromwell	This study		0.6	28.7	17.9	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.252e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	991	pmagpy-4.2.17	NA92-57Bb	u	2019-01-04T17:23:00Z	0	3e-05	0.0	-90.0	3	473.0
cromwell	This study		0.6	29.2	20.7	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.311e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	992	pmagpy-4.2.17	NA92-57Bb	u	2019-01-05T10:13:00Z	0	0.0	0.0	0.0	4	473.0
cromwell	This study		0.6	29.4	20.5	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.595999999999999e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	993	pmagpy-4.2.17	NA92-57Bb	u	2019-01-05T12:36:00Z	0	0.0	0.0	0.0	5	573.0
cromwell	This study		0.5	29.9	19.2	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.539e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	994	pmagpy-4.2.17	NA92-57Bb	u	2019-01-05T14:49:00Z	0	3e-05	0.0	-90.0	6	373.0
cromwell	This study		0.6	29.7	14.9	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.283e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	995	pmagpy-4.2.17	NA92-57Bb	u	2019-01-05T16:55:00Z	0	3e-05	0.0	-90.0	7	573.0
cromwell	This study		0.5	29.0	13.3	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.864e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	996	pmagpy-4.2.17	NA92-57Bb	u	2019-01-05T19:21:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		0.6	28.6	20.1	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.025e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	997	pmagpy-4.2.17	NA92-57Bb	u	2019-01-06T09:56:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.5	29.3	20.2	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.601999999999999e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	998	pmagpy-4.2.17	NA92-57Bb	u	2019-01-06T12:05:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.5	28.7	13.7	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.41e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	999	pmagpy-4.2.17	NA92-57Bb	u	2019-01-06T14:16:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.5	28.6	10.7	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.189e-07	3.0	273.0	NA92-57Bb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	1000	pmagpy-4.2.17	NA92-57Bb	u	2019-01-06T16:30:00Z	0	3e-05	0.0	-90.0	12	673.0
